is_client_new;is_clientfinalta_active;y;type;region;source;was_closed_at_contact;tenure_days;day;month;campaign;age;credit_amount;credite_active;deposit_active;deposit_amount
0;0;0;ММБ; Сочи;unknown;0;;14;8;1;38;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;0;;5;6;1;40;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;206.0;5;6;9;62;0;N;Y;0
0;0;0;ММБ; Воронеж;unknown;0;;12;7;1;41;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;282.0;21;8;8;32;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;374.0;22;11;4;35;0;N;Y;0
0;0;0;ММБ; Ростов-на-Дону;unknown;0;271.0;14;8;6;33;680277.75;Y;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";Онлайн;0;264.0;14;8;2;30;0;N;Y;0
1;1;0;ММБ; Пермь;unknown;0;295.0;23;8;2;47;0;N;Y;0
0;1;0;ММБ;Другое;Партнер;0;286.0;14;8;5;57;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;264.0;14;8;7;40;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;202.0;22;5;13;46;0;N;Y;0
0;1;0;ММБ;Другое;Партнер;0;263.0;14;8;11;36;0;N;Y;0
1;1;0;ММБ; Краснодар;unknown;0;271.0;23;8;9;52;0;N;Y;0
0;1;0;ММБ; Томск;unknown;0;263.0;14;8;5;46;0;N;Y;0
0;0;0;ММБ; Челябинск;Онлайн;0;262.0;14;8;7;58;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;178.0;22;5;12;51;0;N;Y;0
0;1;0;ММБ; Ангарск;unknown;0;261.0;14;8;11;51;0;N;Y;0
0;0;0;ММБ; Саратов;unknown;0;;14;8;2;56;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;172.0;22;5;2;61;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;266.0;18;10;10;24;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;160.0;12;7;6;32;0;N;Y;0
0;0;0;ММБ; Волгоград;unknown;0;200.0;14;8;3;31;0;N;Y;0
0;0;0;ММБ; Самара;Партнер;0;198.0;14;8;5;26;0;N;Y;0
0;1;1;ММБ; Челябинск;unknown;0;170.0;18;7;110;34;0;N;Y;0
0;1;0;ММБ; Тула;unknown;0;163.0;12;7;8;41;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;194.0;14;8;9;33;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;164.0;12;7;3;46;0;N;Y;0
0;0;0;ММБ; Люберцы;unknown;0;;22;5;1;56;0;N;Y;0
0;1;0;ММБ; Тверь;Партнер;0;230.0;20;9;5;56;0;N;Y;0
0;1;1;ММБ; Ростов-на-Дону;unknown;0;191.0;14;8;110;44;0;N;Y;0
0;1;0;ММБ; Сочи;unknown;0;265.0;23;8;4;52;0;N;Y;500000
0;1;0;ММБ; Ростов-на-Дону;unknown;0;256.0;14;8;12;33;0;N;Y;0
0;1;0;ММБ; Оренбург;unknown;0;242.0;14;8;3;29;0;N;N;0
0;0;0;ММБ; Санкт-Петербург;unknown;0;;15;5;1;53;0;N;Y;0
0;1;0;ММБ; Иркутск;unknown;0;242.0;14;8;2;31;0;N;Y;0
0;1;1;ММБ; Нижний Новгород;Онлайн;0;243.0;21;8;68;43;0;N;Y;0
1;0;0;ММБ; Ростов-на-дону;Партнер;0;248.0;23;8;3;59;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;333.0;15;11;1;23;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;245.0;23;8;3;51;0;N;Y;0
0;0;0;ММБ; Ижевск;unknown;0;;14;8;1;28;0;N;Y;0
1;1;0;ММБ; Новосибирск;unknown;0;235.0;14;8;2;33;0;N;Y;0
0;1;0;ММБ; Тверь;unknown;0;172.0;22;5;6;34;0;N;Y;0
1;1;0;ММБ; Домодедово;Партнер;0;272.0;30;8;1;37;0;N;Y;0
1;1;0;ММБ; Новосибирск;unknown;0;234.0;14;8;2;35;0;N;Y;0
0;1;0;ММБ; Томск;unknown;0;234.0;14;8;6;54;0;N;Y;0
1;0;0;ММБ; Пермь;unknown;0;329.0;22;11;4;40;0;N;Y;0
0;0;0;ММБ; Тольятти;unknown;0;232.0;14;8;1;37;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;233.0;14;8;11;56;0;N;Y;0
0;0;0;ММБ; Магнитогорск;unknown;0;327.0;22;11;4;42;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;241.0;23;8;5;59;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;254.0;9;9;12;53;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;265.0;20;9;1;49;0;N;Y;0
0;1;0;ММБ; Калуга;unknown;0;136.0;15;5;8;53;0;N;Y;0
0;1;0;ММБ; Пенза;unknown;0;322.0;29;11;61;22;0;N;Y;0
0;1;0;ММБ; Новосибирск;Партнер;0;225.0;14;8;5;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;225.0;14;8;7;41;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;262.0;20;9;1;47;0;N;Y;0
0;0;1;ММБ; Ростов-на-Дону;unknown;0;134.0;15;5;48;42;0;N;Y;0
1;0;0;ММБ;" Москва Тер-рия ""Север""";Онлайн;0;123.0;15;5;3;37;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;314.0;22;11;9;32;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;198.0;18;7;3;48;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;141.0;22;5;12;32;0;N;Y;0
1;1;0;ММБ; Самара;unknown;0;225.0;14;8;8;43;0;N;Y;0
1;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;225.0;14;8;4;45;0;N;Y;0
1;1;0;ММБ; Оренбург;unknown;0;215.0;21;8;3;50;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;346.0;13;12;29;51;0;N;Y;0
0;0;1;ММБ; Санкт-Петербург;Партнер;0;216.0;23;8;60;31;0;N;Y;0
1;0;0;ММБ; Ростов-на-Дону;Партнер;0;205.0;14;8;3;59;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;205.0;14;8;4;52;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;123.0;2;8;1;49;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;194.0;11;9;4;50;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;140.0;2;8;8;36;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;182.0;30;8;5;49;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;252.0;22;11;12;32;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;139.0;18;7;9;51;0;N;Y;0
0;1;0;ММБ; Иркутск;unknown;0;140.0;2;8;5;50;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;222.0;20;9;11;40;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;142.0;23;6;1;50;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;190.0;14;8;4;35;0;N;Y;0
0;0;0;ММБ; Ростов-на-Дону;unknown;0;;20;9;2;35;0;N;Y;0
0;1;0;ММБ; Саранск;unknown;0;194.0;14;8;3;61;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;184.0;14;8;4;49;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;194.0;14;8;20;37;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;194.0;14;8;2;61;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;192.0;23;8;3;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;183.0;14;8;12;28;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;188.0;23;8;4;46;0;N;Y;0
0;0;1;ММБ; Саранск;unknown;0;180.0;14;8;202;45;0;N;N;0
0;1;1;ММБ;" Москва Тер-рия ""Север""";unknown;0;182.0;2;8;30;41;0;N;Y;0
0;1;0;ММБ; Кемерово;unknown;0;177.0;14;8;6;36;0;N;Y;0
1;0;0;ММБ; Красноярск;Партнер;0;163.0;2;8;5;29;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;132.0;6;7;7;46;0;N;Y;0
0;1;0;ММБ; Владивосток;unknown;0;158.0;2;8;2;36;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;236.0;23;10;12;27;0;N;Y;0
0;1;0;ММБ; Рязань;unknown;0;108.0;14;8;11;49;0;N;Y;0
1;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;142.0;20;9;3;26;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;267.0;18;12;4;37;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;141.0;14;8;6;50;0;N;Y;0
0;1;0;ММБ; Сочи;unknown;0;237.0;22;11;9;39;0;N;Y;0
1;1;0;ММБ; Нижний Новгород;unknown;0;200.0;18;10;3;25;0;N;Y;0
1;1;0;ММБ;Другое;unknown;0;232.0;19;11;4;29;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";Онлайн;0;205.0;22;11;3;28;0;N;Y;0
0;0;0;ММБ; Сочи;unknown;0;195.0;13;12;3;31;0;N;Y;0
0;0;0;ММБ; Красноярск;unknown;0;181.0;29;11;2;46;0;N;Y;0
0;0;0;ММБ; Набережные Челны;unknown;0;;22;11;1;40;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";Партнер;0;221.0;13;12;6;30;0;N;Y;0
0;1;0;ММБ; Мытищи;unknown;0;188.0;22;11;3;28;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;117.0;20;9;3;40;0;N;Y;300000
0;1;0;ММБ;Другое;unknown;0;175.0;22;11;6;29;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;139.0;18;10;12;25;0;N;Y;0
0;1;0;ММБ; Новосибирск;Партнер;0;137.0;22;11;6;49;0;N;Y;0
0;1;0;ММБ; Иркутск;unknown;0;112.0;13;12;9;37;0;N;Y;0
